dose,t,X,X_var,Y,Y_var,Z,Z_var
46.7,3.5185185185185186,7.340904805856858,1.1936495929808248,20.00844249713075,12.469307204692843,19.35062782735315,7.782620666598549
46.7,3.5235235235235236,7.331922597727915,1.190933396623599,20.00637306446815,12.473069142170427,19.361770509510155,7.793377250826999
46.7,3.5285285285285286,7.3229104910734595,1.1884110945094535,20.00428004553316,12.476139202570918,19.372857570230725,7.803932786558128
46.7,3.5335335335335336,7.313904933214433,1.1856907321066925,20.00215375361812,12.479805383471135,19.383913646260112,7.814567289809153
46.7,3.5385385385385386,7.304966121824819,1.1830532091607961,20.000105157346226,12.483422438930171,19.394922361469675,7.825342675469656
46.7,3.5435435435435436,7.296057586366751,1.1803510314766512,19.99790241456567,12.48677052476781,19.40600895941593,7.835719908474681
46.7,3.5485485485485486,7.2871920981007134,1.177786992257759,19.995715830867425,12.489908475487274,19.417074478539398,7.846472805898521
46.7,3.5535535535535536,7.278353864300604,1.175237852925563,19.99354199638008,12.493098008007214,19.428102668491135,7.857098166188627
46.7,3.5585585585585586,7.269522777793989,1.172516935549323,19.991330465969295,12.496869697293269,19.439099452746174,7.867656080431163
46.7,3.5635635635635636,7.260678380067484,1.1698916190841433,19.989125888826123,12.50003111311623,19.45011319265284,7.878229791891285
46.7,3.5685685685685686,7.2520225504145674,1.167273537106646,19.986930730461957,12.504056976890817,19.461083674203387,7.888737804358425
46.7,3.5735735735735736,7.243199668905021,1.16477691302269,19.98463965694058,12.506687203578473,19.472108153856556,7.8996544641231585
46.7,3.5785785785785786,7.234577849412057,1.1622869419578887,19.982327290294787,12.510366424297773,19.483089111439305,7.909914642477668
46.7,3.5835835835835836,7.225862458949832,1.1596741551624896,19.980105069064578,12.513738840159055,19.49394339992356,7.9203270694097885
46.7,3.5885885885885886,7.217287195803951,1.15709558632931,19.977759924857107,12.517510069791213,19.5049643482315,7.930802742398524
46.7,3.5935935935935936,7.2086428714265836,1.1545801047694655,19.975447208765114,12.520187449628157,19.51590181982369,7.941592489574435
46.7,3.5985985985985987,7.2001830119172165,1.151935723586818,19.973139727594337,12.523990435957874,19.526725704227946,7.9516986235643214
46.7,3.6036036036036037,7.191597605261746,1.1493176313207496,19.970715622243624,12.526720251364893,19.537649096859152,7.962333279995535
46.7,3.6086086086086087,7.183090728259427,1.1468880265145307,19.96843794014163,12.530380621160326,19.548519925979733,7.973074029439145
46.7,3.6136136136136137,7.174591366254476,1.1442136262928202,19.965981115483885,12.533565170617099,19.559448925460384,7.98313556153005
46.7,3.6186186186186187,7.166128155956924,1.1418299611080907,19.963564766861797,12.537250269952215,19.570289471362134,7.994052755830912
46.7,3.6236236236236237,7.157736736771113,1.1392897106106297,19.96110505201968,12.540747619831189,19.581098609211743,8.004292549965093
46.7,3.6286286286286287,7.1493329935302805,1.1367612297387677,19.958744858830972,12.543847195968967,19.591948029792906,8.015090740340469
46.7,3.6336336336336337,7.14094348256967,1.134267238837093,19.95629098369615,12.546971853118274,19.602768709784193,8.025710824051217
46.7,3.6386386386386387,7.132686239184415,1.1316452066090732,19.95371924912432,12.550100364229799,19.61356461330989,8.035474709622813
46.7,3.6436436436436437,7.12439453806249,1.129378363055548,19.951250839027377,12.553474964741989,19.624408382174703,8.046273255126273
46.7,3.6486486486486487,7.1160620226542495,1.126758456184668,19.94874458702882,12.55689653073691,19.635159027591193,8.056559348109113
46.7,3.6536536536536537,7.107814499588663,1.124232055203162,19.946225256473344,12.560188022503956,19.645925298674655,8.066600467865761
46.7,3.6586586586586587,7.099610502156454,1.1218619285897413,19.94363520346258,12.563282051217172,19.656673041439078,8.077365689689808
46.7,3.6636636636636637,7.091458732545747,1.1194847857660488,19.94106583545768,12.566798068225326,19.66741189605226,8.087893369901414
46.7,3.6686686686686687,7.083326703530254,1.1169500740390856,19.938515280927426,12.569769744301022,19.678276595501192,8.098090001553176
46.7,3.6736736736736737,7.075195048768652,1.1145868928212102,19.93589651134947,12.572953104549368,19.68887100949379,8.108479341127904
46.7,3.6786786786786787,7.0671270197367795,1.1121045827828107,19.933318328217734,12.57627814841485,19.699590306696628,8.119061120364798
46.7,3.6836836836836837,7.059011991387379,1.1097498639657315,19.930716916056166,12.579297308274946,19.710247192522253,8.128857283203113
46.7,3.6886886886886887,7.05093083990035,1.1072667559786218,19.927972185767242,12.582814801196196,19.72098719124283,8.139531662758587
46.7,3.6936936936936937,7.042996897843883,1.1049041592867948,19.925389602953864,12.58625958316656,19.731679167985575,8.149558784286276
46.7,3.6986986986986987,7.0350434632437535,1.1023795647971812,19.922649761469366,12.589280030228554,19.742291824909326,8.159802870462116
46.7,3.7037037037037037,7.027011924046587,1.1000618665927822,19.919982582476848,12.592382408177473,19.752925569040237,8.170401732901414
46.7,3.7087087087087087,7.019069099910248,1.0977236493368965,19.91731777197079,12.595927313319276,19.763585652106304,8.180652258994014
46.7,3.7137137137137137,7.0112484071934915,1.095371897750669,19.91456850507011,12.599162954636341,19.774186201631423,8.19098239919989
46.7,3.7187187187187187,7.003365685708248,1.0928673479622462,19.91184389254497,12.601689947307412,19.784861979166976,8.201647840364508
46.7,3.7237237237237237,6.995510659735327,1.0904818984662186,19.909070085186272,12.605008303330733,19.795419168854764,8.211504396982225
46.7,3.7287287287287287,6.987746313560066,1.0880917717264142,19.90631972172069,12.60863371843004,19.805963794593996,8.221819442781543
46.7,3.7337337337337337,6.979878810686649,1.0857833501579397,19.90352536615255,12.61155666448444,19.81657026830797,8.232093448938123
